timestamp,target_time,El1_Resistance_mOhm_filt,El1_kA_filt_lag1,El1_kA_filt_lag2,El1_pos_m_lag1,El1_pos_m_lag2,El1_pos_m_lag3,RMS_V_transformer_filt_lag1,y_filt_lag1
2022-07-06 22:01:41+00:00,2022-07-06 22:01:41+00:00,1.0789062399259668,116.5095339785354,116.7129827967067,1.297036438,1.297036438,1.297036438,168.79900824951744,1.0769744347994146
2022-07-06 22:01:42+00:00,2022-07-06 22:01:42+00:00,1.079677510091321,116.36677934390578,116.5095339785354,1.297008209,1.297036438,1.297036438,168.64784500288766,1.0789062399259668
2022-07-06 22:01:43+00:00,2022-07-06 22:01:43+00:00,1.0808706369703227,116.284989371812,116.36677934390578,1.294836273,1.297008209,1.297036438,168.5582749500225,1.079677510091321
2022-07-06 22:01:44+00:00,2022-07-06 22:01:44+00:00,1.0837353379886665,116.23491032652562,116.284989371812,1.294836273,1.294836273,1.297008209,168.5573932539203,1.0808706369703227
2022-07-06 22:01:45+00:00,2022-07-06 22:01:45+00:00,1.0879859089984398,116.17317559068776,116.23491032652562,1.294836273,1.294836273,1.294836273,168.64899500916673,1.0837353379886665
2022-07-06 22:01:46+00:00,2022-07-06 22:01:46+00:00,1.0924634101755568,116.06245228615056,116.17317559068776,1.294836273,1.294836273,1.294836273,168.81001704037587,1.0879859089984398
2022-07-06 22:01:47+00:00,2022-07-06 22:01:47+00:00,1.0964284119399903,115.88627395658246,116.06245228615056,1.294858093,1.294836273,1.294836273,168.99767350886864,1.0924634101755568
2022-07-06 22:01:48+00:00,2022-07-06 22:01:48+00:00,1.0998271018453316,115.65338053569432,115.88627395658246,1.297029877,1.294858093,1.294836273,169.1654931464617,1.0964284119399903
2022-07-06 22:01:49+00:00,2022-07-06 22:01:49+00:00,1.1029830437764194,115.39208761474882,115.65338053569432,1.2948516849999998,1.297029877,1.294858093,169.2811391216824,1.0998271018453316
2022-07-06 22:01:50+00:00,2022-07-06 22:01:50+00:00,1.10629999826974,115.1387829674636,115.39208761474882,1.297036438,1.2948516849999998,1.297029877,169.3373144040825,1.1029830437764194
2022-07-06 22:01:51+00:00,2022-07-06 22:01:51+00:00,1.1097595004000955,114.92607445932784,115.1387829674636,1.297036438,1.297036438,1.2948516849999998,169.3504440761612,1.10629999826974
2022-07-06 22:01:52+00:00,2022-07-06 22:01:52+00:00,1.11259755289194,114.77523303161604,114.92607445932784,1.297036438,1.297036438,1.297036438,169.3482642730166,1.1097595004000955
2022-07-06 22:01:53+00:00,2022-07-06 22:01:53+00:00,1.1139226188213929,114.69430103748142,114.77523303161604,1.297036438,1.297036438,1.297036438,169.35340388824176,1.11259755289194
2022-07-06 22:01:54+00:00,2022-07-06 22:01:54+00:00,1.1135239187238353,114.67982429439252,114.69430103748142,1.297036438,1.297036438,1.297036438,169.37200511728585,1.1139226188213929
2022-07-06 22:01:55+00:00,2022-07-06 22:01:55+00:00,1.1116166532375211,114.7194353243529,114.67982429439252,1.297024994,1.297036438,1.297036438,169.39310119426193,1.1135239187238353
2022-07-06 22:01:56+00:00,2022-07-06 22:01:56+00:00,1.108289431605599,114.79425451814043,114.7194353243529,1.295378113,1.297024994,1.297036438,169.39810212904152,1.1116166532375211
2022-07-06 22:01:57+00:00,2022-07-06 22:01:57+00:00,1.1039376135267045,114.88174207099004,114.79425451814043,1.293746033,1.295378113,1.297024994,169.37430569445442,1.108289431605599
2022-07-06 22:01:58+00:00,2022-07-06 22:01:58+00:00,1.099870775960962,114.9596416457908,114.88174207099004,1.297036438,1.293746033,1.295378113,169.32464610065483,1.1039376135267045
2022-07-06 22:01:59+00:00,2022-07-06 22:01:59+00:00,1.097805460927779,115.01025871531216,114.9596416457908,1.297036438,1.297036438,1.293746033,169.26844765691726,1.099870775960962
2022-07-06 22:02:00+00:00,2022-07-06 22:02:00+00:00,1.0987622085132898,115.02282028443446,115.01025871531216,1.297036438,1.297036438,1.297036438,169.23318837705503,1.097805460927779
2022-07-06 22:02:01+00:00,2022-07-06 22:02:01+00:00,1.1027178980134509,114.9919380082709,115.02282028443446,1.297036438,1.297036438,1.297036438,169.24210281504506,1.0987622085132898
2022-07-06 22:02:02+00:00,2022-07-06 22:02:02+00:00,1.1091969197873963,114.91309546431977,114.9919380082709,1.297027588,1.297036438,1.297036438,169.30405372464793,1.1027178980134509
2022-07-06 22:02:03+00:00,2022-07-06 22:02:03+00:00,1.1175557147997504,114.77942718245092,114.91309546431977,1.294836273,1.297027588,1.297036438,169.4100336542124,1.1091969197873963
2022-07-06 22:02:04+00:00,2022-07-06 22:02:04+00:00,1.1265931084353384,114.5839876914201,114.77942718245092,1.29485611,1.294836273,1.297027588,169.53684937391628,1.1175557147997504
2022-07-06 22:02:05+00:00,2022-07-06 22:02:05+00:00,1.134890142528565,114.32744016734983,114.5839876914201,1.297036438,1.29485611,1.294836273,169.6553655113035,1.1265931084353384
2022-07-06 22:02:06+00:00,2022-07-06 22:02:06+00:00,1.1418052073544125,114.0268068339224,114.32744016734983,1.297036438,1.297036438,1.29485611,169.73937913126505,1.134890142528565
2022-07-06 22:02:07+00:00,2022-07-06 22:02:07+00:00,1.147334758126146,113.72057857154556,114.0268068339224,1.297034302,1.297036438,1.297036438,169.77176527322482,1.1418052073544125
2022-07-06 22:02:08+00:00,2022-07-06 22:02:08+00:00,1.1511522946098995,113.46765649495488,113.72057857154556,1.294836273,1.297034302,1.297036438,169.74632095743428,1.147334758126146
2022-07-06 22:02:09+00:00,2022-07-06 22:02:09+00:00,1.1523700003617434,113.33882317180928,113.46765649495488,1.294851532,1.294836273,1.297034302,169.66581696648333,1.1511522946098995
2022-07-06 22:02:10+00:00,2022-07-06 22:02:10+00:00,1.1499978864289888,113.40018085739712,113.33882317180928,1.297029877,1.294851532,1.294836273,169.53819218066857,1.1523700003617434
2022-07-06 22:02:11+00:00,2022-07-06 22:02:11+00:00,1.1436382530172615,113.6910224435725,113.40018085739712,1.294849548,1.297029877,1.294851532,169.37306070479403,1.1499978864289888
2022-07-06 22:02:12+00:00,2022-07-06 22:02:12+00:00,1.1341700721274777,114.2034651602042,113.6910224435725,1.297036438,1.294849548,1.297029877,169.17994755162357,1.1436382530172615
2022-07-06 22:02:13+00:00,2022-07-06 22:02:13+00:00,1.1237701389427934,114.87396233903532,114.2034651602042,1.297036438,1.297036438,1.294849548,168.96856717534143,1.1341700721274777
2022-07-06 22:02:14+00:00,2022-07-06 22:02:14+00:00,1.1151085703243202,115.59412795049522,114.87396233903532,1.2970100400000002,1.297036438,1.297036438,168.75050800501396,1.1237701389427934
2022-07-06 22:02:15+00:00,2022-07-06 22:02:15+00:00,1.1102499446151524,116.24008785077687,115.59412795049522,1.292611847,1.2970100400000002,1.297036438,168.54104984783808,1.1151085703243202
2022-07-06 22:02:16+00:00,2022-07-06 22:02:16+00:00,1.1097334861386692,116.709723456144,116.24008785077687,1.288235626,1.292611847,1.2970100400000002,168.35960876572236,1.1102499446151524
2022-07-06 22:02:17+00:00,2022-07-06 22:02:17+00:00,1.1123143065737002,116.9518882295877,116.709723456144,1.288235626,1.288235626,1.292611847,168.2276630935131,1.1097334861386692
2022-07-06 22:02:18+00:00,2022-07-06 22:02:18+00:00,1.1156138452531028,116.97503133674248,116.9518882295877,1.288235626,1.288235626,1.288235626,168.16408478280064,1.1123143065737002
2022-07-06 22:02:19+00:00,2022-07-06 22:02:19+00:00,1.1175107083222853,116.83313269794876,116.97503133674248,1.288235626,1.288235626,1.288235626,168.17931647424268,1.1156138452531028
2022-07-06 22:02:20+00:00,2022-07-06 22:02:20+00:00,1.1174926184076734,116.59833584890256,116.83313269794876,1.288235626,1.288235626,1.288235626,168.2709629683471,1.1175107083222853
2022-07-06 22:02:21+00:00,2022-07-06 22:02:21+00:00,1.1166340772517445,116.33557120178476,116.59833584890256,1.288235626,1.288235626,1.288235626,168.42306646300645,1.1174926184076734
2022-07-06 22:02:22+00:00,2022-07-06 22:02:22+00:00,1.116117737218356,116.09123800702648,116.33557120178476,1.288235626,1.288235626,1.288235626,168.6094511700237,1.1166340772517445
2022-07-06 22:02:23+00:00,2022-07-06 22:02:23+00:00,1.1158794737098057,115.89719180129973,116.09123800702648,1.288235626,1.288235626,1.288235626,168.79946614874774,1.116117737218356
2022-07-06 22:02:24+00:00,2022-07-06 22:02:24+00:00,1.1145033063658605,115.78012140269745,115.89719180129973,1.288235626,1.288235626,1.288235626,168.96393471542814,1.1158794737098057
2022-07-06 22:02:25+00:00,2022-07-06 22:02:25+00:00,1.1101193211784872,115.76385473429308,115.78012140269745,1.288235626,1.288235626,1.288235626,169.08009479868684,1.1145033063658605
2022-07-06 22:02:26+00:00,2022-07-06 22:02:26+00:00,1.1018279686969137,115.86048982443867,115.76385473429308,1.288233337,1.288235626,1.288235626,169.1352201281916,1.1101193211784872
2022-07-06 22:02:27+00:00,2022-07-06 22:02:27+00:00,1.090833582948795,116.05794096279514,115.86048982443867,1.287149658,1.288233337,1.288235626,169.12856949070945,1.1018279686969137
2022-07-06 22:02:28+00:00,2022-07-06 22:02:28+00:00,1.0798879864879516,116.31626991242716,116.05794096279514,1.288235626,1.287149658,1.288233337,169.0709807732082,1.090833582948795
2022-07-06 22:02:29+00:00,2022-07-06 22:02:29+00:00,1.0713849190458111,116.57920712273956,116.31626991242716,1.288235626,1.288235626,1.287149658,168.98174790386363,1.0798879864879516
2022-07-06 22:02:30+00:00,2022-07-06 22:02:30+00:00,1.0660314953107497,116.79560457030746,116.57920712273956,1.288235626,1.288235626,1.288235626,168.88350050671238,1.0713849190458111
2022-07-06 22:02:31+00:00,2022-07-06 22:02:31+00:00,1.0628894278394934,116.93777771204152,116.79560457030746,1.288235626,1.288235626,1.288235626,168.79688823117718,1.0660314953107497
2022-07-06 22:02:32+00:00,2022-07-06 22:02:32+00:00,1.060391724048487,117.0060563106828,116.93777771204152,1.288235626,1.288235626,1.288235626,168.73688549221856,1.0628894278394934
2022-07-06 22:02:33+00:00,2022-07-06 22:02:33+00:00,1.057550885878804,117.01885447460648,117.0060563106828,1.288235626,1.288235626,1.288235626,168.71123264242047,1.060391724048487
2022-07-06 22:02:34+00:00,2022-07-06 22:02:34+00:00,1.054443916947118,116.99667773881016,117.01885447460648,1.288235626,1.288235626,1.288235626,168.72017029242895,1.057550885878804
2022-07-06 22:02:35+00:00,2022-07-06 22:02:35+00:00,1.05189983019154,116.95047627984496,116.99667773881016,1.288235626,1.288235626,1.288235626,168.75662968323732,1.054443916947118
2022-07-06 22:02:36+00:00,2022-07-06 22:02:36+00:00,1.0509560963326827,116.88017729981117,116.95047627984496,1.288235626,1.288235626,1.288235626,168.80714436371346,1.05189983019154
2022-07-06 22:02:37+00:00,2022-07-06 22:02:37+00:00,1.0522058580581746,116.7825813647266,116.88017729981117,1.288235626,1.288235626,1.288235626,168.85436417999955,1.0509560963326827
2022-07-06 22:02:38+00:00,2022-07-06 22:02:38+00:00,1.0551469439147343,116.66262350926846,116.7825813647266,1.288235626,1.288235626,1.288235626,168.88133054022938,1.0522058580581746
2022-07-06 22:02:39+00:00,2022-07-06 22:02:39+00:00,1.0581549900736098,116.53985966061308,116.66262350926846,1.288235626,1.288235626,1.288235626,168.87639522953424,1.0551469439147343
2022-07-06 22:02:40+00:00,2022-07-06 22:02:40+00:00,1.059420216987659,116.4443509016254,116.53985966061308,1.288235626,1.288235626,1.288235626,168.83708807109662,1.0581549900736098
2022-07-06 22:02:41+00:00,2022-07-06 22:02:41+00:00,1.0582197817172816,116.4031631938003,116.4443509016254,1.288235626,1.288235626,1.288235626,168.77156669488656,1.059420216987659
2022-07-06 22:02:42+00:00,2022-07-06 22:02:42+00:00,1.0553481276417294,116.42640154440292,116.4031631938003,1.288235626,1.288235626,1.288235626,168.69682038490473,1.0582197817172816
2022-07-06 22:02:43+00:00,2022-07-06 22:02:43+00:00,1.052312049369175,116.50310542637337,116.42640154440292,1.288235626,1.288235626,1.288235626,168.63339120732925,1.0553481276417294
2022-07-06 22:02:44+00:00,2022-07-06 22:02:44+00:00,1.050083461431784,116.60994190840673,116.50310542637337,1.288235626,1.288235626,1.288235626,168.59767721888844,1.052312049369175
2022-07-06 22:02:45+00:00,2022-07-06 22:02:45+00:00,1.0484592301578928,116.72550780517724,116.60994190840673,1.288235626,1.288235626,1.288235626,168.59482895709786,1.050083461431784
2022-07-06 22:02:46+00:00,2022-07-06 22:02:46+00:00,1.0466123849481586,116.83925849906696,116.72550780517724,1.288235626,1.288235626,1.288235626,168.61615421263716,1.0484592301578928
2022-07-06 22:02:47+00:00,2022-07-06 22:02:47+00:00,1.044066226573929,116.9495703275444,116.83925849906696,1.288235626,1.288235626,1.288235626,168.6431106476356,1.0466123849481586
2022-07-06 22:02:48+00:00,2022-07-06 22:02:48+00:00,1.0410141153432133,117.0546870837733,116.9495703275444,1.288235626,1.288235626,1.288235626,168.6561014591635,1.044066226573929
2022-07-06 22:02:49+00:00,2022-07-06 22:02:49+00:00,1.038277479606119,117.14531147639572,117.0546870837733,1.288235626,1.288235626,1.288235626,168.64340468372257,1.0410141153432133
2022-07-06 22:02:50+00:00,2022-07-06 22:02:50+00:00,1.036963847520873,117.20521582509704,117.14531147639572,1.288235626,1.288235626,1.288235626,168.6059161775779,1.038277479606119
2022-07-06 22:02:51+00:00,2022-07-06 22:02:51+00:00,1.0375863659756224,117.21952399408394,117.20521582509704,1.288235626,1.288235626,1.288235626,168.5562318092436,1.036963847520873
2022-07-06 22:02:52+00:00,2022-07-06 22:02:52+00:00,1.0395447552062351,117.18458916265986,117.21952399408394,1.288235626,1.288235626,1.288235626,168.51350758846684,1.0375863659756224
2022-07-06 22:02:53+00:00,2022-07-06 22:02:53+00:00,1.0415203769259551,117.11246620233972,117.18458916265986,1.288235626,1.288235626,1.288235626,168.49690464071608,1.0395447552062351
2022-07-06 22:02:54+00:00,2022-07-06 22:02:54+00:00,1.0421919126720016,117.02723549553122,117.11246620233972,1.288235626,1.288235626,1.288235626,168.52011938034562,1.0415203769259551
2022-07-06 22:02:55+00:00,2022-07-06 22:02:55+00:00,1.0407363148430362,116.9563000756194,117.02723549553122,1.28823349,1.288235626,1.288235626,168.58820398716733,1.0421919126720016
2022-07-06 22:02:56+00:00,2022-07-06 22:02:56+00:00,1.03716898800847,116.92234351023193,116.9563000756194,1.287681427,1.28823349,1.288235626,168.69655885465096,1.0407363148430362
2022-07-06 22:02:57+00:00,2022-07-06 22:02:57+00:00,1.0324027465203722,116.93943646482012,116.92234351023193,1.287147522,1.287681427,1.28823349,168.8314317856931,1.03716898800847
2022-07-06 22:02:58+00:00,2022-07-06 22:02:58+00:00,1.027578705366908,117.01295109245493,116.93943646482012,1.288235626,1.287147522,1.287681427,168.97165578957066,1.0324027465203722
2022-07-06 22:02:59+00:00,2022-07-06 22:02:59+00:00,1.023347938268965,117.1410324298292,117.01295109245493,1.288235626,1.288235626,1.287147522,169.09211423548354,1.027578705366908
2022-07-06 22:03:00+00:00,2022-07-06 22:03:00+00:00,1.02001348602033,117.31573497326396,117.1410324298292,1.288235626,1.288235626,1.288235626,169.1695889555956,1.023347938268965
2022-07-06 22:03:01+00:00,2022-07-06 22:03:01+00:00,1.0178211510739663,117.5229817845383,117.31573497326396,1.288235626,1.288235626,1.288235626,169.19054448265464,1.02001348602033
2022-07-06 22:03:02+00:00,2022-07-06 22:03:02+00:00,1.0167659194724985,117.74147185290244,117.5229817845383,1.288235626,1.288235626,1.288235626,169.15833365293332,1.0178211510739663
2022-07-06 22:03:03+00:00,2022-07-06 22:03:03+00:00,1.0165061959386248,117.9417751382424,117.74147185290244,1.288235626,1.288235626,1.288235626,169.09586330213872,1.0167659194724985
2022-07-06 22:03:04+00:00,2022-07-06 22:03:04+00:00,1.0167361221363285,118.08796960014284,117.9417751382424,1.288235626,1.288235626,1.288235626,169.0407733519942,1.0165061959386248
2022-07-06 22:03:05+00:00,2022-07-06 22:03:05+00:00,1.0176357509675626,118.14418158841154,118.08796960014284,1.288235626,1.288235626,1.288235626,169.03371642981742,1.0167361221363285
2022-07-06 22:03:06+00:00,2022-07-06 22:03:06+00:00,1.019873775374183,118.0861485692686,118.14418158841154,1.288235626,1.288235626,1.288235626,169.10408538797083,1.0176357509675626
2022-07-06 22:03:07+00:00,2022-07-06 22:03:07+00:00,1.0238934628394147,117.9139952056728,118.0861485692686,1.288235626,1.288235626,1.288235626,169.25901914957322,1.019873775374183
2022-07-06 22:03:08+00:00,2022-07-06 22:03:08+00:00,1.029149821026519,117.65946325941844,117.9139952056728,1.288235626,1.288235626,1.288235626,169.48012675712044,1.0238934628394147
2022-07-06 22:03:09+00:00,2022-07-06 22:03:09+00:00,1.0343800990738783,117.38157748374186,117.65946325941844,1.288230133,1.288235626,1.288235626,169.72910791761072,1.029149821026519
2022-07-06 22:03:10+00:00,2022-07-06 22:03:10+00:00,1.038406700208525,117.14954949624702,117.38157748374186,1.2871354679999998,1.288230133,1.288235626,169.9598377020588,1.0343800990738783
2022-07-06 22:03:11+00:00,2022-07-06 22:03:11+00:00,1.0403818490167405,117.01836601417278,117.14954949624702,1.288231201,1.2871354679999998,1.288230133,170.1321545594765,1.038406700208525
2022-07-06 22:03:12+00:00,2022-07-06 22:03:12+00:00,1.039961091447069,117.00751262497286,117.01836601417278,1.287136841,1.288231201,1.2871354679999998,170.2224890980567,1.0403818490167405
2022-07-06 22:03:13+00:00,2022-07-06 22:03:13+00:00,1.0376513341434668,117.09351927325294,117.00751262497286,1.287293854,1.287136841,1.288231201,170.2281222411656,1.039961091447069
2022-07-06 22:03:14+00:00,2022-07-06 22:03:14+00:00,1.034437703674432,117.22110228377704,117.09351927325294,1.287450867,1.287293854,1.287136841,170.16422132424418,1.0376513341434668
2022-07-06 22:03:15+00:00,2022-07-06 22:03:15+00:00,1.0309794788464954,117.32787313107566,117.22110228377704,1.28760788,1.287450867,1.287293854,170.0553469600261,1.034437703674432
2022-07-06 22:03:16+00:00,2022-07-06 22:03:16+00:00,1.027410865857532,117.36996028160824,117.32787313107566,1.287764893,1.28760788,1.287450867,169.92531220226834,1.0309794788464954
2022-07-06 22:03:17+00:00,2022-07-06 22:03:17+00:00,1.0236570475249276,117.33596680441252,117.36996028160824,1.287921906,1.287764893,1.28760788,169.78990128222668,1.027410865857532
2022-07-06 22:03:18+00:00,2022-07-06 22:03:18+00:00,1.0198646430194065,117.24424778329676,117.33596680441252,1.288078918,1.287921906,1.287764893,169.65527767391015,1.0236570475249276
2022-07-06 22:03:19+00:00,2022-07-06 22:03:19+00:00,1.016716394264104,117.12807507784171,117.24424778329676,1.288234558,1.288078918,1.287921906,169.52190171571846,1.0198646430194065
2022-07-06 22:03:20+00:00,2022-07-06 22:03:20+00:00,1.015264431635482,117.01887732168808,117.12807507784171,1.287681885,1.288234558,1.288078918,169.39124907143864,1.016716394264104
2022-07-06 22:03:21+00:00,2022-07-06 22:03:21+00:00,1.016273040791088,116.93654212169498,117.01887732168808,1.287147522,1.287681885,1.288234558,169.27156382122888,1.015264431635482
2022-07-06 22:03:22+00:00,2022-07-06 22:03:22+00:00,1.0193414990820933,116.88936799895968,116.93654212169498,1.288244934,1.287147522,1.287681885,169.17933406963306,1.016273040791088
2022-07-06 22:03:23+00:00,2022-07-06 22:03:23+00:00,1.0225716240837737,116.87958728363286,116.88936799895968,1.289334106,1.288244934,1.287147522,169.13509080653645,1.0193414990820933
2022-07-06 22:03:24+00:00,2022-07-06 22:03:24+00:00,1.023612613677404,116.90798284676468,116.87958728363286,1.2890895080000002,1.289334106,1.288244934,169.15515837230893,1.0225716240837737
2022-07-06 22:03:25+00:00,2022-07-06 22:03:25+00:00,1.0214284952123764,116.97394692186911,116.90798284676468,1.28884491,1.2890895080000002,1.289334106,169.24351407393218,1.023612613677404
2022-07-06 22:03:26+00:00,2022-07-06 22:03:26+00:00,1.017237625279237,117.07248757175498,116.97394692186911,1.288600311,1.28884491,1.2890895080000002,169.3878651376432,1.0214284952123764
2022-07-06 22:03:27+00:00,2022-07-06 22:03:27+00:00,1.0137840409260717,117.1926162748284,117.07248757175498,1.288355713,1.288600311,1.28884491,169.5613914642372,1.017237625279237
2022-07-06 22:03:28+00:00,2022-07-06 22:03:28+00:00,1.0135007026777798,117.31964601464875,117.1926162748284,1.2881109620000002,1.288355713,1.288600311,169.72876439520843,1.0137840409260717
2022-07-06 22:03:29+00:00,2022-07-06 22:03:29+00:00,1.017058421787588,117.4393208081665,117.31964601464875,1.287866364,1.2881109620000002,1.288355713,169.85415510243882,1.0135007026777798
2022-07-06 22:03:30+00:00,2022-07-06 22:03:30+00:00,1.022978099006095,117.5394894538741,117.4393208081665,1.287621765,1.287866364,1.2881109620000002,169.9096384079011,1.017058421787588
