kp1,ki1,kd1,kp2,ki2,kd2,kp3,ki3,kd3
0.0062788863390504535,0.0003785882473153048,-0.4060433456922406,-0.00026520642875870837,-0.00022880216382141163,0.050502949590997645,-0.002177931965401096,-0.00015901879347321725,0.5187496459476015
0.005521553371787708,7.955934857201662e-05,0.17198508669179835,-0.0003126607037037054,0.0005216948019422084,-0.3365684569057155,-0.0017639952280473284,-0.0006181628526148362,0.1551231712150486
0.002691569052341006,0.0001418993197973735,0.08746540177946001,-0.003357367543819758,-0.00035205939147637134,0.034982857804952104,-0.00022696378185497817,0.00028627490828411626,-0.08520765907846188
