timestamp,y_true_mOhm,y_pred_cl_mOhm
2022-07-07 00:51:43+00:00,1.082710684314426,1.1231271812947634
2022-07-07 00:51:44+00:00,1.0821472988417724,1.1230239962937083
2022-07-07 00:51:45+00:00,1.081697134522044,1.1228467015613408
2022-07-07 00:51:46+00:00,1.081300956530636,1.1225988808446479
2022-07-07 00:51:47+00:00,1.0809010817676945,1.122291251369792
2022-07-07 00:51:48+00:00,1.0804516685593644,1.1219407681875402
2022-07-07 00:51:49+00:00,1.0799276916948348,1.1215691672443562
2022-07-07 00:51:50+00:00,1.0793308223443765,1.1212010799062446
2022-07-07 00:51:51+00:00,1.078691015011619,1.1208618884835042
2022-07-07 00:51:52+00:00,1.0780634365298134,1.1205755138173565
2022-07-07 00:51:53+00:00,1.077521232512312,1.1203623304467634
2022-07-07 00:51:54+00:00,1.0771454151225015,1.1202373920495732
2022-07-07 00:51:55+00:00,1.077013757789046,1.120209121045952
2022-07-07 00:51:56+00:00,1.0771907684150002,1.1202785741589665
2022-07-07 00:51:57+00:00,1.0777204174662631,1.120439344186291
2022-07-07 00:51:58+00:00,1.0786224288834556,1.1206781018813698
2022-07-07 00:51:59+00:00,1.0798919374724871,1.1209757256827773
2022-07-07 00:52:00+00:00,1.0815015399614674,1.121308916009992
2022-07-07 00:52:01+00:00,1.0834044387585111,1.1216521494028109
2022-07-07 00:52:02+00:00,1.0855375039512172,1.1219797994717706
2022-07-07 00:52:03+00:00,1.0878235006016304,1.1222682388072298
2022-07-07 00:52:04+00:00,1.0901722635461917,1.1224977396356792
2022-07-07 00:52:05+00:00,1.0924811597349562,1.1226540106242306
2022-07-07 00:52:06+00:00,1.094635728113567,1.122729240927075
2022-07-07 00:52:07+00:00,1.0965118187673335,1.1227225672292271
2022-07-07 00:52:08+00:00,1.0979805872688475,1.1226399311271764
2022-07-07 00:52:09+00:00,1.098917059631028,1.1224933480791304
2022-07-07 00:52:10+00:00,1.099211759500618,1.1222996605897173
2022-07-07 00:52:11+00:00,1.098783636147081,1.1220788927618186
2022-07-07 00:52:12+00:00,1.097591851968479,1.1218523570084633
2022-07-07 00:52:13+00:00,1.09564408155863,1.121640683719465
2022-07-07 00:52:14+00:00,1.0929996577390009,1.121461949402947
2022-07-07 00:52:15+00:00,1.0897669159076089,1.121330068016455
2022-07-07 00:52:16+00:00,1.0860952187882047,1.1212535849829057
2022-07-07 00:52:17+00:00,1.0821630987821682,1.1212349761290186
2022-07-07 00:52:18+00:00,1.078164388221356,1.121270507900715
2022-07-07 00:52:19+00:00,1.0742939728592842,1.1213506648388907
2022-07-07 00:52:20+00:00,1.070734139347886,1.1214610999307855
2022-07-07 00:52:21+00:00,1.0676418738043822,1.1215840175311158
2022-07-07 00:52:22+00:00,1.0651373044769932,1.1216998610797233
2022-07-07 00:52:23+00:00,1.063293850091598,1.1217891520487828
2022-07-07 00:52:24+00:00,1.062131264117439,1.1218343145902756
2022-07-07 00:52:25+00:00,1.0616131805240714,1.1218213231395555
2022-07-07 00:52:26+00:00,1.0616505794460132,1.1217410273696153
2022-07-07 00:52:27+00:00,1.062111724958276,1.1215900387276352
2022-07-07 00:52:28+00:00,1.0628378460774577,1.1213711025620856
2022-07-07 00:52:29+00:00,1.0636625838773686,1.1210929259579954
2022-07-07 00:52:30+00:00,1.0644323973264722,1.1207694797109136
2022-07-07 00:52:31+00:00,1.0650248744014188,1.120418839104745
2022-07-07 00:52:32+00:00,1.0653622267399752,1.120061668259395
2022-07-07 00:52:33+00:00,1.0654180760418293,1.1197194833068098
2022-07-07 00:52:34+00:00,1.0652168184625306,1.1194128479460015
2022-07-07 00:52:35+00:00,1.0648261331012738,1.1191596595277484
2022-07-07 00:52:36+00:00,1.0643442861884158,1.1189736744581524
2022-07-07 00:52:37+00:00,1.0638845376236072,1.1188633993502342
2022-07-07 00:52:38+00:00,1.0635590947479527,1.1188314410930043
2022-07-07 00:52:39+00:00,1.0634647406819433,1.11887436788564
2022-07-07 00:52:40+00:00,1.0636716405794395,1.1189830880000924
2022-07-07 00:52:41+00:00,1.0642160927853923,1.1191437076172817
2022-07-07 00:52:42+00:00,1.0650973403257291,1.1193387875294052
2022-07-07 00:52:43+00:00,1.0662781278304436,1.1195488844318129
2022-07-07 00:52:44+00:00,1.0676885178238964,1.1197542388642439
2022-07-07 00:52:45+00:00,1.0692324909009994,1.119936460578148
2022-07-07 00:52:46+00:00,1.070796842144556,1.1200800640686617
2022-07-07 00:52:47+00:00,1.0722616654580912,1.1201737219051424
2022-07-07 00:52:48+00:00,1.0735113709222708,1.1202111298753705
2022-07-07 00:52:49+00:00,1.0744449953864448,1.1201914133809843
2022-07-07 00:52:50+00:00,1.0749846825092344,1.120119045769498
2022-07-07 00:52:51+00:00,1.075081514630556,1.120003292665426
2022-07-07 00:52:52+00:00,1.0747182389376275,1.1198572380243055
2022-07-07 00:52:53+00:00,1.0739088156942735,1.1196964839246006
2022-07-07 00:52:54+00:00,1.0726951229173722,1.1195376438904991
2022-07-07 00:52:55+00:00,1.0711415132040507,1.119396766443438
2022-07-07 00:52:56+00:00,1.0693281326110198,1.1192878302346263
2022-07-07 00:52:57+00:00,1.0673439131666165,1.1192214442319304
2022-07-07 00:52:58+00:00,1.065279935524576,1.1192038668472923
2022-07-07 00:52:59+00:00,1.063223489263091,1.11923642844421
2022-07-07 00:53:00+00:00,1.0612527934137552,1.1193154050580574
2022-07-07 00:53:01+00:00,1.0594321873622825,1.1194323506981831
2022-07-07 00:53:02+00:00,1.0578077670278176,1.1195748548893278
2022-07-07 00:53:03+00:00,1.056403829650754,1.1197276547454806
2022-07-07 00:53:04+00:00,1.055220875261272,1.1198740001148744
2022-07-07 00:53:05+00:00,1.054236059533576,1.119997148837431
2022-07-07 00:53:06+00:00,1.0534067535163807,1.1200818587197652
2022-07-07 00:53:07+00:00,1.0526772342490085,1.120115744268491
2022-07-07 00:53:08+00:00,1.0519876828301,1.120090379285942
2022-07-07 00:53:09+00:00,1.0512839418286668,1.1200020498568004
2022-07-07 00:53:10+00:00,1.0505262029319045,1.1198520938722716
2022-07-07 00:53:11+00:00,1.0496950472671291,1.119646800182686
2022-07-07 00:53:12+00:00,1.0487939064887066,1.119396879431541
2022-07-07 00:53:13+00:00,1.0478478296302258,1.119116556151282
2022-07-07 00:53:14+00:00,1.0468991764859978,1.1188223645020923
2022-07-07 00:53:15+00:00,1.0460012879803835,1.1185317552677656
2022-07-07 00:53:16+00:00,1.045211261570551,1.1182616372411023
2022-07-07 00:53:17+00:00,1.0445828401106534,1.1180269806665246
2022-07-07 00:53:18+00:00,1.0441602639832694,1.1178396036714895
2022-07-07 00:53:19+00:00,1.0439737567622114,1.117707245318484
2022-07-07 00:53:20+00:00,1.044037068379091,1.1176330026769143
2022-07-07 00:53:21+00:00,1.044347190972021,1.1176151765503208
2022-07-07 00:53:22+00:00,1.044886040257307,1.1176475341510745
2022-07-07 00:53:23+00:00,1.0456236193102046,1.1177199603291144
2022-07-07 00:53:24+00:00,1.0465220219972435,1.1178194351672481
2022-07-07 00:53:25+00:00,1.0475396273769635,1.11793124779896
2022-07-07 00:53:26+00:00,1.048634943123201,1.118040336586656
2022-07-07 00:53:27+00:00,1.0497696983969336,1.1181326359693116
2022-07-07 00:53:28+00:00,1.050910925034397,1.11819631111056
2022-07-07 00:53:29+00:00,1.0520319191035956,1.1182227727668894
2022-07-07 00:53:30+00:00,1.053112172584031,1.1182073854458692
2022-07-07 00:53:31+00:00,1.0541365691222784,1.1181498100175167
2022-07-07 00:53:32+00:00,1.0550942426218326,1.1180539549232607
2022-07-07 00:53:33+00:00,1.0559774398832775,1.1179275450370674
2022-07-07 00:53:34+00:00,1.0567805636017031,1.1177813509733605
2022-07-07 00:53:35+00:00,1.0574994117010736,1.1176281512425776
2022-07-07 00:53:36+00:00,1.0581305364288776,1.1174815225587404
2022-07-07 00:53:37+00:00,1.0586706172196745,1.1173545678527175
2022-07-07 00:53:38+00:00,1.059115768642487,1.1172586959714694
2022-07-07 00:53:39+00:00,1.0594608061412796,1.1172025613570091
2022-07-07 00:53:40+00:00,1.0596986439250065,1.1171912568033446
2022-07-07 00:53:41+00:00,1.0598201094524926,1.1172258291217834
2022-07-07 00:53:42+00:00,1.0598144503062343,1.1173031583383832
2022-07-07 00:53:43+00:00,1.059670679833289,1.1174162085377104
2022-07-07 00:53:44+00:00,1.0593797014534423,1.1175546255546438
2022-07-07 00:53:45+00:00,1.0589369383720948,1.1177056263071927
2022-07-07 00:53:46+00:00,1.05834506266096,1.1178550993145846
2022-07-07 00:53:47+00:00,1.0576163896161324,1.1179888180309696
2022-07-07 00:53:48+00:00,1.0567745030088551,1.1180936595523068
2022-07-07 00:53:49+00:00,1.0558546407060412,1.1181587217342268
2022-07-07 00:53:50+00:00,1.0549023627080694,1.1181762416546972
2022-07-07 00:53:51+00:00,1.0539701833034545,1.1181422367015499
2022-07-07 00:53:52+00:00,1.0531122320105877,1.1180568146608951
2022-07-07 00:53:53+00:00,1.0523775117968726,1.1179241287501203
2022-07-07 00:53:54+00:00,1.051802773848604,1.1177519849295616
2022-07-07 00:53:55+00:00,1.0514063077049989,1.1175511392574211
2022-07-07 00:53:56+00:00,1.051183993041244,1.1173343498531605
2022-07-07 00:53:57+00:00,1.0511087216486483,1.1171152688826482
2022-07-07 00:53:58+00:00,1.051133766444146,1.116907273098931
2022-07-07 00:53:59+00:00,1.051199919206314,1.1167223357898397
2022-07-07 00:54:00+00:00,1.051245352235969,1.1165700382084063
2022-07-07 00:54:01+00:00,1.0512163554683176,1.1164568052089845
2022-07-07 00:54:02+00:00,1.0510766593343372,1.1163854291462074
2022-07-07 00:54:03+00:00,1.0508132661719245,1.1163549200118705
2022-07-07 00:54:04+00:00,1.050437570521095,1.1163606906405932
2022-07-07 00:54:05+00:00,1.0499816849027197,1.1163950562083151
2022-07-07 00:54:06+00:00,1.0494908702136574,1.1164479997918475
2022-07-07 00:54:07+00:00,1.0490135866275585,1.1165081328498243
2022-07-07 00:54:08+00:00,1.0485909498149413,1.116563763096895
2022-07-07 00:54:09+00:00,1.0482473852067753,1.1166039737503133
2022-07-07 00:54:10+00:00,1.0479840613757287,1.116619618197515
2022-07-07 00:54:11+00:00,1.0477762487767943,1.1166041426695017
2022-07-07 00:54:12+00:00,1.047575112017357,1.116554165667136
2022-07-07 00:54:13+00:00,1.047313711864086,1.1164697651714524
2022-07-07 00:54:14+00:00,1.0469163331092863,1.116354451046116
2022-07-07 00:54:15+00:00,1.0463097750922394,1.1162148281415551
2022-07-07 00:54:16+00:00,1.045434961414199,1.1160599829395055
2022-07-07 00:54:17+00:00,1.044257130286521,1.1159006507308078
2022-07-07 00:54:18+00:00,1.042772961620812,1.1157482391997915
2022-07-07 00:54:19+00:00,1.0410133396469747,1.1156137962832553
2022-07-07 00:54:20+00:00,1.039041097798671,1.1155070142922026
2022-07-07 00:54:21+00:00,1.0369439542031422,1.115435358245654
2022-07-07 00:54:22+00:00,1.034823702708614,1.115403394605788
2022-07-07 00:54:23+00:00,1.0327834073924762,1.1154123782363408
2022-07-07 00:54:24+00:00,1.0309147251959907,1.115460132116801
2022-07-07 00:54:25+00:00,1.0292873704572252,1.115541228235527
2022-07-07 00:54:26+00:00,1.0279421013517032,1.1156474514848365
2022-07-07 00:54:27+00:00,1.0268877540515118,1.1157685036395053
2022-07-07 00:54:28+00:00,1.026102184581976,1.115892883778568
2022-07-07 00:54:29+00:00,1.0255366372717285,1.1160088665943073
2022-07-07 00:54:30+00:00,1.0251228867134292,1.1161054921777416
2022-07-07 00:54:31+00:00,1.024782338853358,1.1161734806976686
2022-07-07 00:54:32+00:00,1.0244361297086428,1.116205992838132
2022-07-07 00:54:33+00:00,1.02401519441773,1.1161991711940478
2022-07-07 00:54:34+00:00,1.0234693123960874,1.116152417714287
2022-07-07 00:54:35+00:00,1.022774242655568,1.1160683859176443
2022-07-07 00:54:36+00:00,1.0219362121877664,1.1159526918700335
2022-07-07 00:54:37+00:00,1.0209931818783364,1.115813372559553
2022-07-07 00:54:38+00:00,1.0200125062764094,1.1156601421754406
2022-07-07 00:54:39+00:00,1.0190848912264752,1.115503513990138
2022-07-07 00:54:40+00:00,1.0183149847246258,1.1153538665949363
2022-07-07 00:54:41+00:00,1.0178094825229629,1.115220537239476
2022-07-07 00:54:42+00:00,1.0176641764176333,1.1151110216948756
2022-07-07 00:54:43+00:00,1.0179517475607394,1.1150303497694702
2022-07-07 00:54:44+00:00,1.0187121624508169,1.1149806893345466
2022-07-07 00:54:45+00:00,1.0199472287241391,1.114961210961603
2022-07-07 00:54:46+00:00,1.021620255629982,1.114968221908749
2022-07-07 00:54:47+00:00,1.0236609142825586,1.114995554308757
2022-07-07 00:54:48+00:00,1.0259744775353603,1.115035170116159
2022-07-07 00:54:49+00:00,1.0284539083987343,1.1150779266150086
2022-07-07 00:54:50+00:00,1.0309929253697905,1.115114432689811
2022-07-07 00:54:51+00:00,1.0334981520774549,1.1151359187657
2022-07-07 00:54:52+00:00,1.0358986471496732,1.1151350429089428
2022-07-07 00:54:53+00:00,1.038151504640959,1.115106562011332
2022-07-07 00:54:54+00:00,1.0402428657145557,1.1150478096247025
2022-07-07 00:54:55+00:00,1.0421845387184228,1.1149589396864072
2022-07-07 00:54:56+00:00,1.0440072779603196,1.114842916473143
2022-07-07 00:54:57+00:00,1.045752338018863,1.1147052537438094
2022-07-07 00:54:58+00:00,1.0474630087892989,1.11455352817148
2022-07-07 00:54:59+00:00,1.0491774530710436,1.11439671187254
2022-07-07 00:55:00+00:00,1.05092350553515,1.1142443844040921
2022-07-07 00:55:01+00:00,1.052715475319652,1.114105894688134
2022-07-07 00:55:02+00:00,1.054552746226529,1.1139895470981254
2022-07-07 00:55:03+00:00,1.056420119371622,1.1139018831404501
2022-07-07 00:55:04+00:00,1.0582900290130537,1.1138471210926557
2022-07-07 00:55:05+00:00,1.060126599542205,1.1138268014842108
2022-07-07 00:55:06+00:00,1.0618910248279194,1.1138396677534714
2022-07-07 00:55:07+00:00,1.063547290710966,1.113881790461977
2022-07-07 00:55:08+00:00,1.0650671166294745,1.1139469219640228
2022-07-07 00:55:09+00:00,1.06643322247593,1.1140270483134331
2022-07-07 00:55:10+00:00,1.0676405216199267,1.1141130881985823
2022-07-07 00:55:11+00:00,1.068695381031859,1.1141956762957537
2022-07-07 00:55:12+00:00,1.0696134516519125,1.114265961665375
2022-07-07 00:55:13+00:00,1.0704166842868628,1.1143163512237888
2022-07-07 00:55:14+00:00,1.071130089009455,1.1143411338938893
2022-07-07 00:55:15+00:00,1.0717786789648884,1.1143369322171852
2022-07-07 00:55:16+00:00,1.0723849293597765,1.1143029439552024
2022-07-07 00:55:17+00:00,1.072966988245863,1.1142409550855332
2022-07-07 00:55:18+00:00,1.0735377760168932,1.1141551259119682
2022-07-07 00:55:19+00:00,1.0741050139118096,1.1140515719545656
2022-07-07 00:55:20+00:00,1.074672147125434,1.1139377791106873
2022-07-07 00:55:21+00:00,1.0752400308217205,1.1138219067334898
2022-07-07 00:55:22+00:00,1.0758090806378082,1.1137120415508908
2022-07-07 00:55:23+00:00,1.0763814359843602,1.1136154689789435
2022-07-07 00:55:24+00:00,1.0769626933424916,1.1135380261075607
2022-07-07 00:55:25+00:00,1.077562939046694,1.1134835927157039
2022-07-07 00:55:26+00:00,1.0781969748342686,1.1134537638644255
2022-07-07 00:55:27+00:00,1.078883670279472,1.113447731099499
2022-07-07 00:55:28+00:00,1.0796443738112762,1.1134623805655492
2022-07-07 00:55:29+00:00,1.0805003834105908,1.113492597065091
2022-07-07 00:55:30+00:00,1.0814696049985535,1.1135317449935478
2022-07-07 00:55:31+00:00,1.0825626362707326,1.1135722817297151
2022-07-07 00:55:32+00:00,1.0837785826722666,1.1136064477861742
2022-07-07 00:55:33+00:00,1.0851009675192422,1.1136269717787706
2022-07-07 00:55:34+00:00,1.0864942002518003,1.1136277275583268
2022-07-07 00:55:35+00:00,1.0879012636509031,1.1136042856685129
2022-07-07 00:55:36+00:00,1.0892434844199008,1.1135543111703436
2022-07-07 00:55:37+00:00,1.090423226888008,1.113477773884411
2022-07-07 00:55:38+00:00,1.0913299489864552,1.1133769539698424
2022-07-07 00:55:39+00:00,1.0918494159358392,1.113256243968378
2022-07-07 00:55:40+00:00,1.0918752549668682,1.1131217663742177
2022-07-07 00:55:41+00:00,1.0913215960554508,1.1129808418675478
2022-07-07 00:55:42+00:00,1.0901352384728682,1.1128413561735555
2022-07-07 00:55:43+00:00,1.0883055633901355,1.1127110819817403
2022-07-07 00:55:44+00:00,1.0858703793611768,1.112597015779516
