t_s,y1,y2,y3,r1,r2,r3,u1,u2,u3,e1,e2,e3
140.0,1.0698744586012605,1.064517336387553,1.081126835601334,1.02,1.02,1.02,0.9036956861891766,0.7130063399124978,0.30515979075699295,-0.04987319082417363,-0.04451581123826531,-0.061125149544276614
141.0,1.0698731908241736,1.0645158112382653,1.0811251495442766,1.02,1.02,1.02,0.9026982223726931,0.7121160236877325,0.3039372877661074,-0.049871923086925785,-0.04451428613362918,-0.06112346353050291
142.0,1.0698719230869258,1.0645142861336292,1.081123463530503,1.02,1.02,1.02,0.9017007839109547,0.71122573796506,0.30271481849549736,-0.04987065538951585,-0.044512761073643325,-0.06112177756001169
143.0,1.0698706553895159,1.0645127610736433,1.0811217775600117,1.02,1.02,1.02,0.9007033708031643,0.710335482743587,0.30149238294429714,-0.049869387731942494,-0.04451123605830709,-0.06112009163280163
144.0,1.0698693877319425,1.064511236058307,1.0811200916328016,1.02,1.02,1.02,0.8997059830485254,0.7094452580224209,0.3002699811116411,-0.04986812011420483,-0.044509711087619364,-0.06111840574887162
145.0,1.0698681201142048,1.0645097110876194,1.0811184057488716,1.02,1.02,1.02,0.8987086206462414,0.7085550638006685,0.29904761299666366,-0.04986685253630152,-0.04450818616157881,-0.061116719908219874
146.0,1.0698668525363015,1.0645081861615788,1.08111671990822,1.02,1.02,1.02,0.8977112835955153,0.7076649000774369,0.2978252785984993,-0.04986558499823124,-0.04450666128018432,-0.061115034110845734
147.0,1.0698655849982313,1.0645066612801843,1.0811150341108458,1.02,1.02,1.02,0.8967139718955507,0.7067747668518332,0.2966029779162824,-0.04986431749999265,-0.04450513644343479,-0.06111334835674742
148.0,1.0698643174999927,1.0645051364434348,1.0811133483567474,1.02,1.02,1.02,0.8957166855455508,0.7058846641229645,0.2953807109491474,-0.04986305004158487,-0.044503611651329544,-0.061111662645923825
149.0,1.0698630500415849,1.0645036116513296,1.0811116626459238,1.02,1.02,1.02,0.8947194245447191,0.7049945918899378,0.29415847769622894,-0.049861782623006556,-0.04450208690386703,-0.06110997697837384
150.0,1.0698617826230066,1.064502086903867,1.0811099769783739,1.02,1.02,1.02,0.893722188892259,0.7041045501518605,0.29293627815666146,-0.04986051524425661,-0.04450056220104637,-0.0611082913540959
151.0,1.0698605152442566,1.0645005622010464,1.081108291354096,1.02,1.02,1.02,0.8927249785873739,0.7032145389078396,0.29171411232957956,-0.04985924790533369,-0.044499037542866215,-0.06110660577308891
152.0,1.0698592479053337,1.0644990375428662,1.081106605773089,1.02,1.02,1.02,0.8917277936292672,0.7023245581569822,0.29049198021411776,-0.049857980606236474,-0.04449751292932591,-0.06110492023535152
153.0,1.0698579806062365,1.064497512929326,1.0811049202353515,1.02,1.02,1.02,0.8907306340171425,0.7014346078983957,0.2892698818094107,-0.049856713346963843,-0.04449598836042412,-0.06110323474088264
154.0,1.0698567133469639,1.0644959883604241,1.0811032347408827,1.02,1.02,1.02,0.8897334997502032,0.7005446881311872,0.28804781711459304,-0.04985544612751469,-0.04449446383615974,-0.0611015492896807
155.0,1.0698554461275147,1.0644944638361598,1.0811015492896807,1.02,1.02,1.02,0.8887363908276529,0.699654798854464,0.28682578612879944,-0.049854178947887684,-0.04449293935653165,-0.0610998638817446
156.0,1.0698541789478877,1.0644929393565317,1.0810998638817446,1.02,1.02,1.02,0.8877393072486951,0.6987649400673334,0.28560378885116455,-0.04985291180808171,-0.04449141492153874,-0.061098178517072776
157.0,1.0698529118080817,1.0644914149215388,1.0810981785170728,1.02,1.02,1.02,0.8867422490125335,0.6978751117689026,0.2843818252808231,-0.049851644708095666,-0.04448989053117991,-0.06109649319566435
158.0,1.0698516447080957,1.06448989053118,1.0810964931956644,1.02,1.02,1.02,0.8857452161183716,0.696985313958279,0.28315989541690983,-0.04985037764792799,-0.044488366185454487,-0.06109480791751798
159.0,1.069850377647928,1.0644883661854545,1.081094807917518,1.02,1.02,1.02,0.8847482085654131,0.69609554663457,0.2819379992585595,-0.0498491106275778,-0.044486841884360695,-0.06109312268263212
160.0,1.0698491106275778,1.0644868418843607,1.0810931226826321,1.02,1.02,1.02,0.8837512263528616,0.6952058097968827,0.28071613680490687,-0.049847843647043755,-0.04448531762789787,-0.06109143749100565
161.0,1.0698478436470438,1.0644853176278979,1.0810914374910057,1.02,1.02,1.02,0.8827542694799208,0.6943161034443248,0.27949430805508674,-0.04984657670632453,-0.0444837934160649,-0.06108975234263725
162.0,1.0698465767063245,1.064483793416065,1.0810897523426373,1.02,1.02,1.02,0.8817573379457943,0.6934264275760035,0.27827251300823397,-0.049845309805419236,-0.04448226924886067,-0.0610880672375258
163.0,1.0698453098054193,1.0644822692488607,1.0810880672375258,1.02,1.02,1.02,0.8807604317496859,0.6925367821910262,0.2770507516634835,-0.04984404294432632,-0.04448074512628386,-0.06108638217566975
164.0,1.0698440429443263,1.0644807451262839,1.0810863821756698,1.02,1.02,1.02,0.8797635508907994,0.6916471672885005,0.27582902401997006,-0.04984277612304466,-0.044479221048333795,-0.06108469715706821
165.0,1.0698427761230447,1.0644792210483338,1.0810846971570682,1.02,1.02,1.02,0.8787666953683385,0.6907575828675339,0.2746073300768287,-0.049841509341573165,-0.04447769701500892,-0.06108301218171941
166.0,1.0698415093415732,1.064477697015009,1.0810830121817194,1.02,1.02,1.02,0.877769865181507,0.6898680289272336,0.2733856698331943,-0.04984024259991071,-0.044476173026308574,-0.06108132724962245
167.0,1.0698402425999107,1.0644761730263086,1.0810813272496225,1.02,1.02,1.02,0.8767730603295087,0.6889785054667075,0.2721640432882018,-0.04983897589805575,-0.0444746490822312,-0.06107964236077579
168.0,1.0698389758980558,1.0644746490822312,1.0810796423607758,1.02,1.02,1.02,0.8757762808115477,0.6880890124850628,0.2709424504409863,-0.04983770923600739,-0.04447312518277613,-0.061077957515178305
169.0,1.0698377092360074,1.0644731251827761,1.0810779575151783,1.02,1.02,1.02,0.8747795266268276,0.6871995499814073,0.2697208912906827,-0.0498364426137643,-0.044471601327942256,-0.061076272712828894
170.0,1.0698364426137643,1.0644716013279423,1.081076272712829,1.02,1.02,1.02,0.8737827977745523,0.6863101179548484,0.26849936583642614,-0.049835176031325146,-0.044470077517728246,-0.06107458795372578
171.0,1.0698351760313252,1.0644700775177283,1.0810745879537258,1.02,1.02,1.02,0.8727860942539257,0.6854207164044939,0.26727787407735165,-0.04983390948868882,-0.04446855375213299,-0.06107290323786807
172.0,1.0698339094886888,1.064468553752133,1.081072903237868,1.02,1.02,1.02,0.871789416064152,0.6845313453294513,0.2660564160125943,-0.049832642985854214,-0.0444670300311556,-0.06107121856525444
173.0,1.0698326429858542,1.0644670300311556,1.0810712185652545,1.02,1.02,1.02,0.8707927632044349,0.6836420047288282,0.2648349916412892,-0.049831376522820214,-0.04446550635479474,-0.061069533935883547
174.0,1.0698313765228202,1.0644655063547948,1.0810695339358836,1.02,1.02,1.02,0.8697961356739785,0.6827526946017323,0.2636136009625715,-0.04983011009958527,-0.044463982723049744,-0.061067849349754066
175.0,1.0698301100995853,1.0644639827230498,1.081067849349754,1.02,1.02,1.02,0.8687995334719868,0.6818634149472713,0.2623922439755764,-0.04982884371614826,-0.044462459135919064,-0.06106616480686489
176.0,1.0698288437161483,1.064462459135919,1.081066164806865,1.02,1.02,1.02,0.8678029565976638,0.6809741657645529,0.26117092067943914,-0.04982757737250809,-0.04446093559340181,-0.061064480307214675
177.0,1.069827577372508,1.0644609355934018,1.0810644803072147,1.02,1.02,1.02,0.8668064050502137,0.6800849470526849,0.25994963107329483,-0.04982631106866364,-0.044459412095496864,-0.061062795850801876
178.0,1.0698263110686637,1.0644594120954969,1.081062795850802,1.02,1.02,1.02,0.8658098788288404,0.6791957588107749,0.2587283751562788,-0.04982504480461358,-0.04445788864220335,-0.061061111437625604
179.0,1.0698250448046136,1.0644578886422034,1.0810611114376256,1.02,1.02,1.02,0.8648133779327482,0.6783066010379308,0.25750715292752624,-0.04982377858035658,-0.0444563652335197,-0.0610594270676843
180.0,1.0698237785803566,1.0644563652335197,1.0810594270676843,1.02,1.02,1.02,0.8638169023611411,0.6774174737332604,0.25628596438617257,-0.04982251239589153,-0.04445484186944526,-0.06105774274097686
181.0,1.0698225123958915,1.0644548418694453,1.0810577427409769,1.02,1.02,1.02,0.8628204521132232,0.6765283768958715,0.255064809531353,-0.04982124625121731,-0.04445331854997869,-0.06105605845750173
182.0,1.0698212462512173,1.0644533185499787,1.0810560584575017,1.02,1.02,1.02,0.8618240271881988,0.6756393105248719,0.253843688362203,-0.0498199801463326,-0.04445179527511911,-0.06105437421725801
183.0,1.0698199801463326,1.0644517952751191,1.081054374217258,1.02,1.02,1.02,0.8608276275852722,0.6747502746193695,0.2526226008778578,-0.04981871408123628,-0.04445027204486518,-0.06105269002024438
184.0,1.0698187140812363,1.0644502720448652,1.0810526900202444,1.02,1.02,1.02,0.8598312533036475,0.6738612691784722,0.25140154707745294,-0.04981744805592703,-0.044448748859216014,-0.061051005866459285
185.0,1.069817448055927,1.064448748859216,1.0810510058664593,1.02,1.02,1.02,0.858834904342529,0.6729722942012879,0.2501805269601238,-0.04981618207040395,-0.04444722571817028,-0.06104932175590161
186.0,1.069816182070404,1.0644472257181703,1.0810493217559016,1.02,1.02,1.02,0.8578385807011208,0.6720833496869245,0.24895954052500574,-0.049814916124665265,-0.04444570262172709,-0.06104763768857002
187.0,1.0698149161246653,1.064445702621727,1.08104763768857,1.02,1.02,1.02,0.8568422823786276,0.67119443563449,0.24773858777123434,-0.049813650218710315,-0.044444179569885556,-0.06104595366446319
188.0,1.0698136502187103,1.0644441795698856,1.0810459536644632,1.02,1.02,1.02,0.8558460093742534,0.6703055520430923,0.24651766869794509,-0.04981238435253754,-0.04444265656264412,-0.06104426968358023
189.0,1.0698123843525376,1.0644426565626441,1.0810442696835803,1.02,1.02,1.02,0.8548497616872026,0.6694166989118394,0.24529678330427349,-0.04981111852614584,-0.0444411336000019,-0.061042585745919364
190.0,1.0698111185261459,1.064441133600002,1.0810425857459194,1.02,1.02,1.02,0.8538535393166797,0.6685278762398393,0.2440759315893551,-0.04980985273953409,-0.044439610681957786,-0.06104090185147948
191.0,1.069809852739534,1.0644396106819578,1.0810409018514795,1.02,1.02,1.02,0.852857342261889,0.6676390840262002,0.2428551135523255,-0.049808586992700965,-0.044438087808510884,-0.06103921800025924
192.0,1.069808586992701,1.064438087808511,1.0810392180002593,1.02,1.02,1.02,0.851861170522035,0.66675032227003,0.2416343291923203,-0.049807321285645356,-0.044436564979659865,-0.06103753419225755
193.0,1.0698073212856454,1.0644365649796599,1.0810375341922576,1.02,1.02,1.02,0.8508650240963221,0.6658615909704367,0.24041357850847517,-0.04980605561836593,-0.04443504219540362,-0.06103585042747306
194.0,1.069806055618366,1.0644350421954036,1.081035850427473,1.02,1.02,1.02,0.8498689029839548,0.6649728901265287,0.23919286149992572,-0.049804789990861575,-0.044433519455741255,-0.06103416670590445
195.0,1.0698047899908616,1.0644335194557413,1.0810341667059045,1.02,1.02,1.02,0.8488728071841376,0.6640842197374139,0.23797217816580762,-0.04980352440313096,-0.044431996760671444,-0.06103248302755038
196.0,1.069803524403131,1.0644319967606715,1.0810324830275504,1.02,1.02,1.02,0.847876736696075,0.6631955798022006,0.2367515285052566,-0.0498022588551732,-0.044430474110193297,-0.06103079939240974
197.0,1.0698022588551732,1.0644304741101933,1.0810307993924098,1.02,1.02,1.02,0.8468806915189715,0.6623069703199967,0.2355309125174084,-0.04980099334698673,-0.0444289515043057,-0.061029115800481204
198.0,1.0698009933469868,1.0644289515043057,1.0810291158004812,1.02,1.02,1.02,0.8458846716520317,0.6614183912899106,0.23431033020139877,-0.049799727878570454,-0.04442742894300733,-0.061027432251763436
199.0,1.0697997278785705,1.0644274289430073,1.0810274322517635,1.02,1.02,1.02,0.8448886770944604,0.6605298427110505,0.2330897815563635,-0.04979846244992325,-0.04442590642629751,-0.061025748746255104
200.0,1.0697984624499233,1.0644259064262975,1.0810257487462551,1.02,1.02,1.02,0.8438927078454619,0.6596413245825246,0.23186926658143842,-0.049797197061043796,-0.044424383954174695,-0.061024065283954876
201.0,1.0697971970610438,1.0644243839541747,1.081024065283955,1.02,1.02,1.02,0.8428967639042411,0.6587528369034411,0.23064878527575933,-0.049795931711930974,-0.04442286152663821,-0.06102238186486186
202.0,1.069795931711931,1.0644228615266382,1.0810223818648619,1.02,1.02,1.02,0.8419008452700024,0.6578643796729083,0.2294283376384621,-0.049794666402583454,-0.04442133914368673,-0.06102069848897429
203.0,1.0697946664025835,1.0644213391436868,1.0810206984889743,1.02,1.02,1.02,0.8409049519419507,0.6569759528900346,0.22820792366868262,-0.049793401133000126,-0.044419816805319146,-0.06101901515629127
204.0,1.0697934011330001,1.0644198168053192,1.0810190151562913,1.02,1.02,1.02,0.8399090839192906,0.6560875565539283,0.2269875433655568,-0.04979213590317988,-0.04441829451153434,-0.06101733186681124
205.0,1.06979213590318,1.0644182945115344,1.0810173318668113,1.02,1.02,1.02,0.838913241201227,0.6551991906636976,0.22576719672822057,-0.04979087071312116,-0.04441677226233143,-0.0610156486205331
206.0,1.0697908707131212,1.0644167722623314,1.0810156486205331,1.02,1.02,1.02,0.8379174237869645,0.654310855218451,0.22454688375580992,-0.0497896055628233,-0.04441525005770908,-0.06101396541745552
207.0,1.0697896055628233,1.064415250057709,1.0810139654174555,1.02,1.02,1.02,0.8369216316757081,0.6534225502172968,0.2233266044474608,-0.04978834045228453,-0.04441372789766662,-0.061012282257577155
208.0,1.0697883404522845,1.0644137278976666,1.0810122822575772,1.02,1.02,1.02,0.8359258648666624,0.6525342756593434,0.22210635880230925,-0.049787075381503954,-0.044412205782202285,-0.06101059914089668
209.0,1.069787075381504,1.0644122057822023,1.0810105991408967,1.02,1.02,1.02,0.8349301233590324,0.6516460315436994,0.2208861468194913,-0.04978581035048024,-0.044410683711315624,-0.06100891606741321
210.0,1.0697858103504803,1.0644106837113156,1.0810089160674132,1.02,1.02,1.02,0.8339344071520228,0.6507578178694731,0.21966596849814304,-0.049784545359212506,-0.044409161685005305,-0.061007233037124964
211.0,1.0697845453592125,1.0644091616850053,1.081007233037125,1.02,1.02,1.02,0.8329387162448386,0.649869634635773,0.21844582383740055,-0.04978328040769897,-0.04440763970327,-0.061005550050031054
212.0,1.069783280407699,1.06440763970327,1.081005550050031,1.02,1.02,1.02,0.8319430506366846,0.6489814818417076,0.21722571283639994,-0.04978201549593897,-0.04440611776610903,-0.06100386710612993
213.0,1.069782015495939,1.064406117766109,1.08100386710613,1.02,1.02,1.02,0.8309474103267658,0.6480933594863854,0.21600563549427734,-0.04978075062393095,-0.04440459587352086,-0.06100218420542047
214.0,1.069780750623931,1.0644045958735209,1.0810021842054205,1.02,1.02,1.02,0.8299517953142872,0.6472052675689149,0.21478559181016893,-0.049779485791673794,-0.04440307402550481,-0.06100050134790114
215.0,1.0697794857916738,1.0644030740255048,1.0810005013479012,1.02,1.02,1.02,0.8289562055984537,0.6463172060884048,0.21356558178321092,-0.04977822099916618,-0.04440155222205977,-0.06099881853357103
216.0,1.0697782209991662,1.0644015522220598,1.080998818533571,1.02,1.02,1.02,0.8279606411784705,0.6454291750439636,0.2123456054125395,-0.04977695624640721,-0.044400030463184414,-0.06099713576242882
217.0,1.0697769562464072,1.0644000304631844,1.0809971357624288,1.02,1.02,1.02,0.8269651020535423,0.6445411744346999,0.2111256626972909,-0.04977569153339556,-0.04439850874887763,-0.06099545303447296
218.0,1.0697756915333956,1.0643985087488776,1.080995453034473,1.02,1.02,1.02,0.8259695882228745,0.6436532042597224,0.20990575363660144,-0.049774426860129894,-0.04439698707913853,-0.060993770349702325
219.0,1.06977442686013,1.0643969870791385,1.0809937703497023,1.02,1.02,1.02,0.8249740996856719,0.6427652645181396,0.20868587822960738,-0.0497731622266091,-0.044395465453966,-0.060992087708115594
220.0,1.0697731622266091,1.064395465453966,1.0809920877081156,1.02,1.02,1.02,0.8239786364411398,0.6418773552090603,0.20746603647544506,-0.04977189763283185,-0.04439394387335871,-0.060990405109711654
221.0,1.0697718976328319,1.0643939438733587,1.0809904051097117,1.02,1.02,1.02,0.8229831984884831,0.6409894763315931,0.20624622837325082,-0.04977063307879703,-0.04439242233731577,-0.06098872255448895
222.0,1.069770633078797,1.0643924223373158,1.080988722554489,1.02,1.02,1.02,0.8219877858269071,0.6401016278848468,0.20502645392216104,-0.049769368564503536,-0.0443909008458363,-0.06098704004244637
223.0,1.0697693685645036,1.0643909008458363,1.0809870400424464,1.02,1.02,1.02,0.820992398455617,0.6392138098679301,0.2038067131213121,-0.04976810408995003,-0.04438937939891874,-0.06098535757358281
224.0,1.06976810408995,1.0643893793989188,1.0809853575735828,1.02,1.02,1.02,0.819997036373818,0.6383260222799517,0.20258700596984044,-0.0497668396551354,-0.04438785799656242,-0.06098367514789671
225.0,1.0697668396551354,1.0643878579965624,1.0809836751478967,1.02,1.02,1.02,0.8190016995807153,0.6374382651200204,0.20136733246688251,-0.049765575260058315,-0.04438633663876601,-0.06098199276538674
226.0,1.0697655752600583,1.064386336638766,1.0809819927653868,1.02,1.02,1.02,0.8180063880755142,0.6365505383872451,0.20014769261157478,-0.049764310904717446,-0.044384815325528404,-0.06098031042605201
227.0,1.0697643109047175,1.0643848153255284,1.080980310426052,1.02,1.02,1.02,0.8170111018574199,0.6356628420807345,0.19892808640305373,-0.0497630465891119,-0.04438329405684871,-0.060978628129890966
228.0,1.069763046589112,1.0643832940568487,1.080978628129891,1.02,1.02,1.02,0.8160158409256376,0.6347751761995976,0.1977085138404559,-0.049761782313240355,-0.0443817728327256,-0.06097694587690228
229.0,1.0697617823132404,1.0643817728327256,1.0809769458769023,1.02,1.02,1.02,0.8150206052793728,0.6338875407429431,0.19648897492291786,-0.04976051807710169,-0.044380251653158176,-0.06097526366708461
230.0,1.0697605180771017,1.0643802516531582,1.0809752636670846,1.02,1.02,1.02,0.8140253949178308,0.6329999357098799,0.19526946964957617,-0.049759253880694354,-0.044378730518145115,-0.06097358150043708
231.0,1.0697592538806944,1.0643787305181451,1.080973581500437,1.02,1.02,1.02,0.8130302098402169,0.632112361099517,0.19404999801956743,-0.04975798972401746,-0.04437720942768575,-0.06097189937695813
232.0,1.0697579897240175,1.0643772094276858,1.0809718993769581,1.02,1.02,1.02,0.8120350500457365,0.6312248169109632,0.19283056003202828,-0.049756725607069896,-0.04437568838177852,-0.06097021729664642
233.0,1.06975672560707,1.0643756883817785,1.0809702172966464,1.02,1.02,1.02,0.8110399155335951,0.6303373031433277,0.19161115568609535,-0.04975546152985011,-0.04437416738042255,-0.060968535259500856
234.0,1.0697554615298501,1.0643741673804226,1.0809685352595009,1.02,1.02,1.02,0.8100448063029981,0.6294498197957192,0.19039178498090534,-0.04975419749235699,-0.04437264642361671,-0.06096685326552009
235.0,1.069754197492357,1.0643726464236167,1.0809668532655201,1.02,1.02,1.02,0.809049722353151,0.6285623668672469,0.18917244791559493,-0.049752933494589424,-0.04437112551136013,-0.060965171314702804
236.0,1.0697529334945894,1.0643711255113601,1.0809651713147028,1.02,1.02,1.02,0.8080546636832592,0.6276749443570196,0.18795314448930087,-0.049751669536546306,-0.04436960464365147,-0.060963489407047655
237.0,1.0697516695365463,1.0643696046436515,1.0809634894070477,1.02,1.02,1.02,0.8070596302925283,0.6267875522641466,0.1867338747011599,-0.0497504056182263,-0.04436808382048962,-0.06096180754255376
238.0,1.0697504056182263,1.0643680838204896,1.0809618075425538,1.02,1.02,1.02,0.8060646221801637,0.6259001905877368,0.18551463855030884,-0.04974914173962808,-0.0443665630418737,-0.06096012572121934
239.0,1.069749141739628,1.0643665630418737,1.0809601257212194,1.02,1.02,1.02,0.8050696393453711,0.6250128593268993,0.18429543603588444,-0.049747877900750526,-0.04436504230780236,-0.06095844394304328
240.0,1.0697478779007505,1.0643650423078024,1.0809584439430433,1.02,1.02,1.02,0.8040746817873561,0.6241255584807432,0.18307626715702358,-0.049746614101592534,-0.044363521618274726,-0.06095676220802426
241.0,1.0697466141015926,1.0643635216182747,1.0809567622080243,1.02,1.02,1.02,0.8030797495053242,0.6232382880483778,0.1818571319128631,-0.04974535034215277,-0.04436200097328946,-0.060955080516161386
242.0,1.0697453503421528,1.0643620009732895,1.0809550805161614,1.02,1.02,1.02,0.8020848424984812,0.622351048028912,0.18063803030253986,-0.04974408662243035,-0.0443604803728459,-0.06095339886745288
243.0,1.0697440866224304,1.064360480372846,1.080953398867453,1.02,1.02,1.02,0.8010899607660326,0.621463838421455,0.1794189623251908,-0.04974282294242349,-0.04435895981694249,-0.06095171726189763
244.0,1.0697428229424235,1.0643589598169425,1.0809517172618976,1.02,1.02,1.02,0.8000951043071841,0.6205766592251162,0.17819992797995285,-0.04974155930213131,-0.04435743930557834,-0.06095003569949453
245.0,1.0697415593021313,1.0643574393055784,1.0809500356994945,1.02,1.02,1.02,0.7991002731211415,0.6196895104390047,0.17698092726596296,-0.049740295701552695,-0.04435591883875256,-0.060948354180242026
246.0,1.0697402957015527,1.0643559188387526,1.080948354180242,1.02,1.02,1.02,0.7981054672071105,0.6188023920622296,0.17576196018235812,-0.04973903214068631,-0.0443543984164636,-0.060946672704139004
247.0,1.0697390321406863,1.0643543984164636,1.080946672704139,1.02,1.02,1.02,0.7971106865642967,0.6179153040939004,0.17454302672827535,-0.04973776861953105,-0.0443528780387108,-0.06094499127118436
248.0,1.069737768619531,1.0643528780387108,1.0809449912711844,1.02,1.02,1.02,0.7961159311919062,0.6170282465331262,0.17332412690285165,-0.049736505138085585,-0.04435135770549303,-0.06094330988137653
249.0,1.0697365051380856,1.064351357705493,1.0809433098813765,1.02,1.02,1.02,0.7951212010891444,0.6161412193790163,0.1721052607052241,-0.049735241696348576,-0.04434983741680898,-0.06094162853471419
250.0,1.0697352416963486,1.064349837416809,1.0809416285347142,1.02,1.02,1.02,0.7941264962552175,0.6152542226306802,0.17088642813452984,-0.04973397829431914,-0.044348317172657525,-0.060939947231196445
251.0,1.0697339782943192,1.0643483171726575,1.0809399472311965,1.02,1.02,1.02,0.7931318166893311,0.614367256287227,0.1696676291899059,-0.049732714931995936,-0.04434679697303778,-0.06093826597082175
252.0,1.069732714931996,1.0643467969730378,1.0809382659708218,1.02,1.02,1.02,0.7921371623906912,0.6134803203477662,0.16844886387048946,-0.04973145160937764,-0.04434527681794864,-0.06093658475358876
253.0,1.0697314516093777,1.0643452768179487,1.0809365847535888,1.02,1.02,1.02,0.7911425333585037,0.6125934148114073,0.16723013217541768,-0.049730188326463365,-0.04434375670738899,-0.06093490357949638
254.0,1.0697301883264634,1.064343756707389,1.0809349035794964,1.02,1.02,1.02,0.7901479295919744,0.6117065396772595,0.16601143410382777,-0.04972892508325155,-0.044342236641357724,-0.060933222448543045
255.0,1.0697289250832516,1.0643422366413577,1.080933222448543,1.02,1.02,1.02,0.7891533510903094,0.6108196949444323,0.1647927696548569,-0.04972766187974109,-0.044340716619853726,-0.06093154136072787
256.0,1.069727661879741,1.0643407166198537,1.0809315413607279,1.02,1.02,1.02,0.7881587978527146,0.6099328806120352,0.16357413882764235,-0.049726398715930875,-0.04433919664287589,-0.06092986031604952
257.0,1.069726398715931,1.064339196642876,1.0809298603160495,1.02,1.02,1.02,0.7871642698783959,0.6090460966791776,0.16235554162132135,-0.04972513559181957,-0.0443376767104231,-0.06092817931450645
258.0,1.0697251355918196,1.0643376767104231,1.0809281793145065,1.02,1.02,1.02,0.7861697671665595,0.6081593431449692,0.16113697803503121,-0.049723872507406064,-0.04433615682249448,-0.060926498356097536
259.0,1.069723872507406,1.0643361568224945,1.0809264983560976,1.02,1.02,1.02,0.7851752897164114,0.6072726200085193,0.15991844806790925,-0.04972260946268903,-0.04433463697908868,-0.060924817440821455
260.0,1.069722609462689,1.0643346369790887,1.0809248174408215,1.02,1.02,1.02,0.7841808375271576,0.6063859272689376,0.15869995171909282,-0.04972134645766757,-0.044333117180204606,-0.060923136568677094
261.0,1.0697213464576676,1.0643331171802046,1.0809231365686771,1.02,1.02,1.02,0.7831864105980043,0.6054992649253335,0.15748148898771927,-0.04972008349234014,-0.044331597425841585,-0.0609214557396629
262.0,1.0697200834923402,1.0643315974258416,1.080921455739663,1.02,1.02,1.02,0.7821920089281575,0.6046126329768167,0.15626305987292602,-0.049718820566705624,-0.04433007771599806,-0.06091977495377776
263.0,1.0697188205667056,1.064330077715998,1.0809197749537778,1.02,1.02,1.02,0.7811976325168234,0.6037260314224967,0.15504466437385048,-0.049717557680762914,-0.04432855805067293,-0.06091809421102057
264.0,1.069717557680763,1.064328558050673,1.0809180942110206,1.02,1.02,1.02,0.7802032813632082,0.6028394602614833,0.15382630248963006,-0.04971629483451068,-0.04432703842986552,-0.060916413511389766
265.0,1.0697162948345107,1.0643270384298655,1.0809164135113898,1.02,1.02,1.02,0.7792089554665179,0.601952919492886,0.15260797421940225,-0.0497150320279478,-0.0443255188535745,-0.060914732854884246
266.0,1.0697150320279478,1.0643255188535745,1.0809147328548843,1.02,1.02,1.02,0.778214654825959,0.6010664091158145,0.15138967956230456,-0.04971376926107296,-0.04432399932179876,-0.060913052241502674
267.0,1.069713769261073,1.0643239993217988,1.0809130522415027,1.02,1.02,1.02,0.7772203794407375,0.6001799291293786,0.1501714185174745,-0.04971250653388504,-0.04432247983453719,-0.06091137167124372
268.0,1.069712506533885,1.0643224798345372,1.0809113716712437,1.02,1.02,1.02,0.7762261293100599,0.5992934795326879,0.14895319108404964,-0.049711243846382924,-0.0443209603917889,-0.06090969114410605
269.0,1.069711243846383,1.064320960391789,1.080909691144106,1.02,1.02,1.02,0.7752319044331322,0.598407060324852,0.1477349972611675,-0.04970998119856529,-0.04431944099355256,-0.06090801066008855
270.0,1.0697099811985653,1.0643194409935526,1.0809080106600886,1.02,1.02,1.02,0.7742377048091609,0.597520671504981,0.14651683704796575,-0.04970871859043102,-0.04431792163982706,-0.06090633021919012
271.0,1.069708718590431,1.064317921639827,1.0809063302191901,1.02,1.02,1.02,0.7732435304373523,0.5966343130721845,0.14529871044358195,-0.04970745602197879,-0.044316402330611515,-0.060904649821408974
272.0,1.0697074560219788,1.0643164023306115,1.080904649821409,1.02,1.02,1.02,0.7722493813169127,0.5957479850255722,0.14408061744715378,-0.04970619349320726,-0.04431488306590481,-0.06090296946674423
273.0,1.0697061934932073,1.0643148830659048,1.0809029694667442,1.02,1.02,1.02,0.7712552574470485,0.5948616873642542,0.1428625580578189,-0.04970493100411555,-0.04431336384570561,-0.06090128915519455
274.0,1.0697049310041156,1.0643133638457056,1.0809012891551946,1.02,1.02,1.02,0.7702611588269662,0.5939754200873401,0.141644532274715,-0.04970366855470232,-0.044311844670013256,-0.060899608886758605
275.0,1.0697036685547023,1.0643118446700133,1.0808996088867586,1.02,1.02,1.02,0.7692670854558722,0.5930891831939398,0.14042654009697983,-0.04970240614496646,-0.04431032553882619,-0.06089792866143506
276.0,1.0697024061449665,1.0643103255388262,1.080897928661435,1.02,1.02,1.02,0.7682730373329728,0.5922029766831632,0.13920858152375112,-0.04970114377490664,-0.044308806452143745,-0.060896248479222814
277.0,1.0697011437749067,1.0643088064521438,1.0808962484792228,1.02,1.02,1.02,0.7672790144574747,0.5913168005541204,0.13799065655416667,-0.04969988144452153,-0.04430728740996459,-0.0608945683401203
278.0,1.0696998814445215,1.0643072874099646,1.0808945683401203,1.02,1.02,1.02,0.7662850168285843,0.590430654805921,0.13677276518736428,-0.04969861915381002,-0.044305768412287616,-0.06089288824412664
279.0,1.06969861915381,1.0643057684122876,1.0808928882441267,1.02,1.02,1.02,0.7652910444455081,0.5895445394376753,0.13555490742248175,-0.04969735690277122,-0.04430424945911171,-0.060891208191240054
